CLASS,type,PlotID,longitude,latitude,Year,h,v,Coast,row,col,rowResize,colResize
7,Herbaceous,20348,-69.9465,41.839,2016,31,6,East,976,1235,30,38
1,Tidal marsh,20349,-69.9489,41.8396,2016,31,6,East,976,1228,30,37
5,Open water,20352,-69.9527,41.8409,2016,31,6,East,974,1217,30,37
7,Herbaceous,20353,-69.9466,41.8407,2016,31,6,East,970,1233,30,37
5,Open water,20355,-69.9513,41.8423,2016,31,6,East,968,1219,30,37
1,Tidal marsh,20359,-69.9512,41.8454,2016,31,6,East,957,1216,29,37
5,Open water,20365,-70.0181,41.8632,2016,31,6,East,942,1021,29,31
5,Open water,20366,-70.0648,41.8734,2016,31,6,East,940,887,29,27
6,Woody,20369,-69.9492,41.8504,2016,31,6,East,937,1216,29,37
6,Woody,20375,-69.9517,41.8566,2016,31,6,East,917,1204,28,37
7,Herbaceous,20386,-69.991,41.8716,2016,31,6,East,892,1084,27,33
5,Open water,20387,-70.0736,41.8889,2016,31,6,East,891,849,27,26
1,Tidal marsh,20392,-70.0014,41.8761,2016,31,6,East,884,1052,27,32
1,Tidal marsh,20393,-69.9996,41.8759,2016,31,6,East,883,1057,27,32
1,Tidal marsh,20394,-69.9987,41.8759,2016,31,6,East,882,1060,27,32
1,Tidal marsh,20398,-70.0041,41.8778,2016,31,6,East,880,1044,27,32
7,Herbaceous,20399,-70.0076,41.8786,2016,31,6,East,879,1034,27,31
1,Tidal marsh,20401,-69.9961,41.8766,2016,31,6,East,878,1066,27,32
1,Tidal marsh,20402,-69.9955,41.8766,2016,31,6,East,878,1068,27,33
1,Tidal marsh,20404,-69.9555,41.8693,2016,31,6,East,874,1181,27,36
7,Herbaceous,20406,-70.0002,41.8788,2016,31,6,East,873,1053,27,32
7,Herbaceous,20407,-70.0009,41.8791,2016,31,6,East,873,1051,27,32
5,Open water,20408,-70.0223,41.8835,2016,31,6,East,873,990,27,30
6,Woody,20409,-69.9944,41.8779,2016,31,6,East,872,1069,27,33
9,Developed-Barren,20410,-70.0704,41.8936,2016,31,6,East,872,852,27,26
6,Woody,20411,-69.9948,41.8783,2016,31,6,East,871,1068,27,33
1,Tidal marsh,20412,-70.0037,41.8804,2016,31,6,East,870,1042,27,32
6,Woody,20413,-69.9978,41.8796,2016,31,6,East,868,1058,27,32
1,Tidal marsh,20415,-70.0036,41.881,2016,31,6,East,868,1042,27,32
9,Developed-Barren,20416,-70.0706,41.8954,2016,31,6,East,866,850,26,26
1,Tidal marsh,20417,-70.0028,41.8815,2016,31,6,East,865,1043,26,32
5,Open water,20418,-70.0075,41.8826,2016,31,6,East,865,1030,26,31
6,Woody,20422,-69.9926,41.8806,2016,31,6,East,861,1071,26,33
1,Tidal marsh,20423,-69.997,41.8816,2016,31,6,East,861,1059,26,32
4,Tidal flats,20424,-70.0066,41.8837,2016,31,6,East,860,1031,26,31
1,Tidal marsh,20425,-69.9983,41.8822,2016,31,6,East,859,1055,26,32
6,Woody,20426,-70.0011,41.883,2016,31,6,East,859,1046,26,32
6,Woody,20427,-69.9961,41.8824,2016,31,6,East,857,1060,26,32
6,Woody,20429,-69.992,41.8817,2016,31,6,East,857,1072,26,33
1,Tidal marsh,20430,-70.0021,41.8838,2016,31,6,East,857,1043,26,32
7,Herbaceous,20431,-70.0709,41.8981,2016,31,6,East,856,847,26,26
6,Woody,20432,-69.9901,41.8814,2016,31,6,East,856,1077,26,33
1,Tidal marsh,20433,-69.997,41.8831,2016,31,6,East,855,1057,26,32
1,Tidal marsh,20434,-69.9998,41.8842,2016,31,6,East,853,1049,26,32
7,Herbaceous,20435,-70.0709,41.8989,2016,31,6,East,853,846,26,26
1,Tidal marsh,20436,-69.9996,41.8847,2016,31,6,East,851,1049,26,32
5,Open water,20438,-70.0096,41.8871,2016,31,6,East,850,1020,26,31
6,Woody,20439,-69.9578,41.8764,2016,31,6,East,850,1167,26,36
7,Herbaceous,20440,-70.0708,41.8999,2016,31,6,East,850,845,26,26
1,Tidal marsh,20441,-70.0006,41.8856,2016,31,6,East,849,1045,26,32
1,Tidal marsh,20442,-69.9978,41.8851,2016,31,6,East,849,1053,26,32
5,Open water,20443,-70.0125,41.8884,2016,31,6,East,848,1011,26,31
7,Herbaceous,20444,-69.996,41.8852,2016,31,6,East,847,1058,26,32
7,Herbaceous,20445,-69.9958,41.8857,2016,31,6,East,845,1058,26,32
4,Tidal flats,20446,-70.0032,41.8873,2016,31,6,East,845,1036,26,32
5,Open water,20447,-70.0222,41.8923,2016,31,6,East,841,981,26,30
4,Tidal flats,20448,-70.0043,41.8887,2016,31,6,East,841,1032,26,31
9,Developed-Barren,20449,-70.071,41.9025,2016,31,6,East,840,842,26,26
6,Woody,20450,-70.0695,41.9031,2016,31,6,East,837,845,26,26
6,Woody,20451,-69.9947,41.8878,2016,31,6,East,837,1058,26,32
6,Woody,20453,-69.9595,41.8815,2016,31,6,East,833,1158,25,35
1,Tidal marsh,20454,-70.0039,41.891,2016,31,6,East,832,1031,25,31
1,Tidal marsh,20455,-69.9941,41.8891,2016,31,6,East,832,1059,25,32
6,Woody,20456,-70.0143,41.8935,2016,31,6,East,831,1001,25,31
6,Woody,20457,-70.0155,41.8937,2016,31,6,East,831,997,25,30
1,Tidal marsh,20458,-70.0005,41.8907,2016,31,6,East,831,1040,25,32
6,Woody,20459,-69.9904,41.8886,2016,31,6,East,831,1069,25,33
7,Herbaceous,20460,-69.9988,41.8904,2016,31,6,East,830,1045,25,32
1,Tidal marsh,20461,-70.0046,41.8917,2016,31,6,East,830,1028,25,31
6,Woody,20462,-70.0147,41.8941,2016,31,6,East,829,999,25,30
1,Tidal marsh,20463,-70.0058,41.8924,2016,31,6,East,828,1024,25,31
1,Tidal marsh,20464,-70.0072,41.8927,2016,31,6,East,828,1020,25,31
6,Woody,20465,-69.9992,41.8914,2016,31,6,East,827,1043,25,32
1,Tidal marsh,20466,-69.998,41.8916,2016,31,6,East,826,1046,25,32
1,Tidal marsh,20467,-70.0023,41.8926,2016,31,6,East,825,1033,25,31
1,Tidal marsh,20468,-70.0076,41.8938,2016,31,6,East,825,1018,25,31
6,Woody,20469,-70.0697,41.9066,2016,31,6,East,825,841,25,26
1,Tidal marsh,20470,-70.0062,41.8936,2016,31,6,East,824,1022,25,31
6,Woody,20471,-69.999,41.8923,2016,31,6,East,824,1042,25,32
1,Tidal marsh,20472,-70.0029,41.8932,2016,31,6,East,823,1031,25,31
6,Woody,20473,-69.9967,41.892,2016,31,6,East,823,1049,25,32
1,Tidal marsh,20474,-70.0049,41.8939,2016,31,6,East,822,1025,25,31
1,Tidal marsh,20475,-70.0055,41.8941,2016,31,6,East,822,1023,25,31
6,Woody,20476,-70.018,41.8968,2016,31,6,East,822,988,25,30
1,Tidal marsh,20477,-70.0062,41.8945,2016,31,6,East,821,1021,25,31
6,Woody,20478,-69.993,41.8918,2016,31,6,East,821,1059,25,32
6,Woody,20479,-70.0168,41.8968,2016,31,6,East,821,991,25,30
6,Woody,20480,-70.0161,41.8967,2016,31,6,East,821,993,25,30
6,Woody,20481,-70.0673,41.9075,2016,31,6,East,820,847,25,26
1,Tidal marsh,20482,-70.0048,41.8946,2016,31,6,East,820,1025,25,31
1,Tidal marsh,20483,-70.0055,41.8949,2016,31,6,East,819,1023,25,31
1,Tidal marsh,20484,-69.9932,41.8925,2016,31,6,East,819,1058,25,32
6,Woody,20485,-70.0114,41.8965,2016,31,6,East,818,1005,25,31
1,Tidal marsh,20486,-70.0693,41.9085,2016,31,6,East,818,840,25,26
6,Woody,20487,-70.0126,41.8968,2016,31,6,East,818,1002,25,31
1,Tidal marsh,20488,-69.9925,41.8928,2016,31,6,East,817,1059,25,32
1,Tidal marsh,20489,-70.0079,41.896,2016,31,6,East,817,1015,25,31
6,Woody,20490,-69.9828,41.8909,2016,31,6,East,817,1087,25,33
7,Herbaceous,20491,-70.0661,41.9083,2016,31,6,East,816,849,25,26
1,Tidal marsh,20492,-69.9984,41.8945,2016,31,6,East,815,1042,25,32
1,Tidal marsh,20493,-69.9918,41.8933,2016,31,6,East,815,1061,25,32
6,Woody,20494,-69.9929,41.8935,2016,31,6,East,815,1057,25,32
7,Herbaceous,20495,-70.0717,41.9099,2016,31,6,East,814,833,25,25
6,Woody,20496,-69.9963,41.8943,2016,31,6,East,815,1048,25,32
6,Woody,20497,-70.0186,41.8991,2016,31,6,East,814,984,25,30
1,Tidal marsh,20498,-70.0676,41.9092,2016,31,6,East,814,844,25,26
7,Herbaceous,20499,-70.0664,41.909,2016,31,6,East,814,847,25,26
1,Tidal marsh,20500,-69.9971,41.8948,2016,31,6,East,813,1045,25,32
6,Woody,20501,-70.0165,41.8988,2016,31,6,East,813,990,25,30
6,Woody,20502,-69.9947,41.8944,2016,31,6,East,813,1052,25,32
7,Herbaceous,20503,-70.072,41.9104,2016,31,6,East,813,831,25,25
6,Woody,20504,-70.0138,41.8989,2016,31,6,East,811,997,25,30
6,Woody,20505,-69.9924,41.8945,2016,31,6,East,811,1058,25,32
6,Woody,20506,-69.9894,41.894,2016,31,6,East,811,1066,25,32
6,Woody,20507,-69.977,41.8915,2016,31,6,East,810,1101,25,34
6,Woody,20508,-69.9792,41.892,2016,31,6,East,810,1095,25,33
1,Tidal marsh,20509,-70.0695,41.9106,2016,31,6,East,810,838,25,26
7,Herbaceous,20510,-70.0716,41.9112,2016,31,6,East,810,831,25,25
7,Herbaceous,20511,-70.072,41.9119,2016,31,6,East,807,830,25,25
4,Tidal flats,20513,-70.0641,41.9104,2016,31,6,East,807,852,25,26
4,Tidal flats,20514,-70.0172,41.901,2016,31,6,East,806,986,25,30
1,Tidal marsh,20515,-70.0692,41.912,2016,31,6,East,805,837,25,26
1,Tidal marsh,20516,-70.0661,41.912,2016,31,6,East,803,845,25,26
6,Woody,20517,-69.9871,41.8957,2016,31,6,East,803,1071,25,33
6,Woody,20518,-70.0009,41.8986,2016,31,6,East,803,1031,25,31
6,Woody,20519,-69.9983,41.8981,2016,31,6,East,802,1038,25,32
4,Tidal flats,20520,-70.005,41.8999,2016,31,6,East,801,1019,25,31
1,Tidal marsh,20521,-70.0655,41.9125,2016,31,6,East,800,846,24,26
5,Open water,20522,-70.0182,41.9029,2016,31,6,East,800,981,24,30
1,Tidal marsh,20523,-69.9898,41.8972,2016,31,6,East,799,1062,24,32
6,Woody,20524,-70.07,41.9138,2016,31,6,East,799,833,24,25
5,Open water,20525,-70.0182,41.9035,2016,31,6,East,798,980,24,30
6,Woody,20526,-70.0708,41.9146,2016,31,6,East,797,830,24,25
6,Woody,20527,-69.9863,41.8975,2016,31,6,East,796,1071,24,33
6,Woody,20528,-69.9911,41.8987,2016,31,6,East,795,1057,24,32
5,Open water,20529,-70.0225,41.9053,2016,31,6,East,795,967,24,30
1,Tidal marsh,20530,-69.9999,41.9007,2016,31,6,East,794,1032,24,31
7,Herbaceous,20531,-70.0713,41.9159,2016,31,6,East,793,828,24,25
6,Woody,20532,-69.9979,41.9009,2016,31,6,East,792,1037,24,32
6,Woody,20533,-70.0682,41.916,2016,31,6,East,790,836,24,26
1,Tidal marsh,20534,-69.9993,41.9019,2016,31,6,East,790,1032,24,31
6,Woody,20535,-69.9921,41.9005,2016,31,6,East,789,1052,24,32
6,Woody,20536,-70.0006,41.9024,2016,31,6,East,789,1028,24,31
6,Woody,20537,-70.0042,41.9032,2016,31,6,East,788,1018,24,31
6,Woody,20540,-70.0019,41.9047,2016,31,6,East,781,1022,24,31
6,Woody,20541,-70.0622,41.9173,2016,31,6,East,781,850,24,26
6,Woody,20542,-69.9991,41.9042,2016,31,6,East,781,1030,24,31
5,Open water,20543,-70.0557,41.9159,2016,31,6,East,781,869,24,27
7,Herbaceous,20544,-70.0055,41.9056,2016,31,6,East,781,1012,24,31
6,Woody,20545,-69.9903,41.9029,2016,31,6,East,779,1055,24,32
7,Herbaceous,20546,-70.0224,41.91,2016,31,6,East,778,963,24,29
6,Woody,20547,-70.0161,41.9089,2016,31,6,East,777,981,24,30
7,Herbaceous,20548,-69.9659,41.8987,2016,31,6,East,776,1124,24,34
7,Herbaceous,20549,-70.024,41.911,2016,31,6,East,775,958,24,29
6,Woody,20550,-69.9894,41.9041,2016,31,6,East,774,1056,24,32
1,Tidal marsh,20551,-69.9994,41.9063,2016,31,6,East,774,1027,24,31
9,Developed-Barren,20552,-69.9898,41.9058,2016,31,6,East,768,1053,24,32
6,Woody,20553,-70.02,41.9123,2016,31,6,East,768,967,24,29
6,Woody,20554,-70.0666,41.9219,2016,31,6,East,768,834,24,26
4,Tidal flats,20555,-69.999,41.9081,2016,31,6,East,767,1027,23,31
7,Herbaceous,20556,-70.0721,41.9234,2016,31,6,East,766,818,23,25
6,Woody,20557,-70.021,41.9128,2016,31,6,East,766,964,23,29
1,Tidal marsh,20558,-69.9906,41.9067,2016,31,6,East,766,1050,23,32
4,Tidal flats,20559,-70.0003,41.909,2016,31,6,East,765,1022,23,31
6,Woody,20560,-70.0141,41.912,2016,31,6,East,764,983,23,30
6,Woody,20562,-70.0608,41.9218,2016,31,6,East,764,849,23,26
1,Tidal marsh,20563,-70.0017,41.9099,2016,31,6,East,763,1018,23,31
6,Woody,20564,-70.0114,41.9119,2016,31,6,East,763,990,23,30
4,Tidal flats,20565,-69.9965,41.9089,2016,31,6,East,762,1032,23,31
7,Herbaceous,20566,-70.0721,41.925,2016,31,6,East,760,816,23,25
1,Tidal marsh,20567,-69.9902,41.9081,2016,31,6,East,760,1050,23,32
7,Herbaceous,20568,-69.9682,41.9036,2016,31,6,East,760,1113,23,34
1,Tidal marsh,20569,-70.0013,41.9105,2016,31,6,East,760,1018,23,31
1,Tidal marsh,20570,-69.9906,41.9085,2016,31,6,East,759,1048,23,32
1,Tidal marsh,20571,-70.0005,41.9105,2016,31,6,East,760,1020,23,31
6,Woody,20572,-70.0195,41.9145,2016,31,6,East,759,966,23,29
1,Tidal marsh,20573,-70.0154,41.9137,2016,31,6,East,759,978,23,30
1,Tidal marsh,20574,-69.9927,41.909,2016,31,6,East,759,1042,23,32
6,Woody,20575,-70.0142,41.9135,2016,31,6,East,759,981,23,30
6,Woody,20576,-70.0243,41.9156,2016,31,6,East,759,952,23,29
6,Woody,20577,-70.0202,41.915,2016,31,6,East,758,964,23,29
6,Woody,20578,-70.0142,41.9139,2016,31,6,East,757,981,23,30
1,Tidal marsh,20579,-69.9905,41.9091,2016,31,6,East,757,1048,23,32
1,Tidal marsh,20580,-69.9922,41.9095,2016,31,6,East,757,1043,23,32
6,Woody,20581,-70.0004,41.9113,2016,31,6,East,757,1020,23,31
6,Woody,20582,-69.9998,41.9112,2016,31,6,East,756,1021,23,31
1,Tidal marsh,20583,-69.9906,41.9096,2016,31,6,East,755,1047,23,32
6,Woody,20584,-70.0228,41.9164,2016,31,6,East,755,955,23,29
6,Woody,20585,-69.9895,41.9096,2016,31,6,East,755,1050,23,32
1,Tidal marsh,20586,-70.0197,41.9158,2016,31,6,East,755,964,23,29
6,Woody,20587,-70.0217,41.9163,2016,31,6,East,754,958,23,29
1,Tidal marsh,20588,-69.9913,41.9101,2016,31,6,East,754,1045,23,32
4,Tidal flats,20589,-69.9931,41.9105,2016,31,6,East,754,1040,23,32
1,Tidal marsh,20590,-70.0159,41.9152,2016,31,6,East,754,975,23,30
1,Tidal marsh,20591,-69.9904,41.91,2016,31,6,East,754,1047,23,32
6,Woody,20592,-69.9871,41.9094,2016,31,6,East,754,1057,23,32
7,Herbaceous,20593,-70.0723,41.927,2016,31,6,East,753,814,23,25
6,Woody,20594,-70.0148,41.9153,2016,31,6,East,753,978,23,30
1,Tidal marsh,20595,-70.0012,41.9125,2016,31,6,East,753,1016,23,31
1,Tidal marsh,20596,-69.9912,41.9105,2016,31,6,East,753,1045,23,32
1,Tidal marsh,20597,-69.9906,41.9105,2016,31,6,East,752,1046,23,32
4,Tidal flats,20598,-69.9956,41.9117,2016,31,6,East,752,1032,23,31
1,Tidal marsh,20599,-70.0017,41.9129,2016,31,6,East,752,1015,23,31
7,Herbaceous,20600,-69.9689,41.9065,2016,31,6,East,750,1108,23,34
7,Herbaceous,20601,-70.0199,41.9171,2016,31,6,East,750,962,23,29
4,Tidal flats,20602,-70.0006,41.9134,2016,31,6,East,749,1017,23,31
1,Tidal marsh,20603,-69.989,41.911,2016,31,6,East,749,1050,23,32
1,Tidal marsh,20604,-69.9903,41.9113,2016,31,6,East,749,1046,23,32
6,Woody,20605,-70.0249,41.9186,2016,31,6,East,749,948,23,29
1,Tidal marsh,20606,-70.0718,41.9283,2016,31,6,East,748,814,23,25
1,Tidal marsh,20607,-70.0177,41.9172,2016,31,6,East,748,968,23,30
7,Herbaceous,20608,-70.024,41.9188,2016,31,6,East,747,950,23,29
1,Tidal marsh,20609,-69.996,41.913,2016,31,6,East,747,1030,23,31
1,Tidal marsh,20610,-69.9873,41.9112,2016,31,6,East,747,1054,23,32
6,Woody,20611,-70.0136,41.9169,2016,31,6,East,746,979,23,30
6,Woody,20612,-70.0312,41.9205,2016,31,6,East,746,929,23,28
1,Tidal marsh,20613,-70.0714,41.9288,2016,31,6,East,746,814,23,25
1,Tidal marsh,20614,-69.9893,41.9122,2016,31,6,East,745,1048,23,32
1,Tidal marsh,20615,-69.9885,41.9121,2016,31,6,East,745,1050,23,32
6,Woody,20616,-70.0223,41.9192,2016,31,6,East,744,954,23,29
1,Tidal marsh,20617,-69.9912,41.9127,2016,31,6,East,745,1043,23,32
6,Woody,20619,-69.9807,41.9112,2016,31,6,East,742,1072,23,33
6,Woody,20620,-70.06,41.9277,2016,31,6,East,742,846,23,26
6,Woody,20621,-69.9932,41.9139,2016,31,6,East,742,1036,23,32
4,Tidal flats,20622,-69.9957,41.9146,2016,31,6,East,741,1029,23,31
1,Tidal marsh,20623,-69.9881,41.913,2016,31,6,East,741,1050,23,32
1,Tidal marsh,20624,-70.0702,41.9301,2016,31,6,East,741,816,23,25
7,Herbaceous,20625,-70.0583,41.9283,2016,31,6,East,738,849,23,26
6,Woody,20626,-70.0596,41.9288,2016,31,6,East,738,846,23,26
6,Woody,20627,-70.0568,41.9283,2016,31,6,East,737,853,23,26
6,Woody,20628,-69.9854,41.9138,2016,31,6,East,736,1057,23,32
1,Tidal marsh,20629,-69.989,41.9147,2016,31,6,East,736,1046,23,32
6,Woody,20630,-70.0695,41.9316,2016,31,6,East,735,817,23,25
6,Woody,20631,-70.0627,41.9302,2016,31,6,East,735,836,23,26
5,Open water,20632,-70.0274,41.9233,2016,31,6,East,734,936,22,29
6,Woody,20633,-70.061,41.9306,2016,31,6,East,732,840,22,26
6,Woody,20634,-69.9834,41.9146,2016,31,6,East,732,1061,22,32
6,Woody,20635,-70.0673,41.9321,2016,31,6,East,731,822,22,25
6,Woody,20636,-70.0233,41.9231,2016,31,6,East,731,947,22,29
6,Woody,20637,-69.9872,41.9158,2016,31,6,East,731,1050,22,32
6,Woody,20638,-69.9824,41.9154,2016,31,6,East,728,1063,22,32
6,Woody,20639,-70.0716,41.9345,2016,31,6,East,726,808,22,25
6,Woody,20640,-70.0585,41.9319,2016,31,6,East,726,845,22,26
7,Herbaceous,20641,-70.0535,41.9309,2016,31,6,East,726,860,22,26
6,Woody,20643,-69.9823,41.9165,2016,31,6,East,724,1062,22,32
6,Woody,20644,-69.9845,41.9172,2016,31,6,East,724,1056,22,32
1,Tidal marsh,20645,-70.0632,41.934,2016,31,6,East,722,831,22,25
1,Tidal marsh,20646,-70.0589,41.9334,2016,31,6,East,721,843,22,26
7,Herbaceous,20647,-70.0528,41.9323,2016,31,6,East,720,860,22,26
1,Tidal marsh,20648,-70.0614,41.935,2016,31,6,East,717,835,22,26
6,Woody,20649,-70.0435,41.9314,2016,31,6,East,716,885,22,27
1,Tidal marsh,20650,-70.0596,41.9353,2016,31,6,East,714,839,22,26
6,Woody,20652,-70.0464,41.9329,2016,31,6,East,713,876,22,27
1,Tidal marsh,20653,-70.0594,41.9357,2016,31,6,East,713,839,22,26
1,Tidal marsh,20654,-70.0609,41.9361,2016,31,6,East,712,835,22,26
6,Woody,20655,-70.0624,41.937,2016,31,6,East,710,830,22,25
6,Woody,20656,-70.0462,41.9338,2016,31,6,East,710,876,22,27
1,Tidal marsh,20657,-70.0576,41.9367,2016,31,6,East,708,843,22,26
6,Woody,20658,-70.0469,41.9346,2016,31,6,East,707,873,22,27
1,Tidal marsh,20660,-70.0576,41.9378,2016,31,6,East,704,842,22,26
6,Woody,20661,-70.0494,41.9362,2016,31,6,East,703,865,22,26
1,Tidal marsh,20662,-70.0563,41.9378,2016,31,6,East,703,845,22,26
6,Woody,20663,-70.0602,41.9387,2016,31,6,East,702,834,22,26
1,Tidal marsh,20664,-70.0554,41.9378,2016,31,6,East,702,848,22,26
6,Woody,20665,-70.0535,41.9375,2016,31,6,East,702,853,22,26
7,Herbaceous,20666,-70.0752,41.9421,2016,31,6,East,701,791,22,24
6,Woody,20667,-70.0618,41.9396,2016,31,6,East,700,829,21,25
1,Tidal marsh,20668,-70.0557,41.9383,2016,31,6,East,701,846,22,26
1,Tidal marsh,20669,-70.0544,41.9382,2016,31,6,East,700,850,21,26
6,Woody,20672,-70.057,41.9395,2016,31,6,East,697,842,21,26
6,Woody,20673,-70.0607,41.9403,2016,31,6,East,697,831,21,25
6,Woody,20674,-70.034,41.935,2016,31,6,East,696,907,21,28
6,Woody,20675,-70.055,41.9397,2016,31,6,East,695,847,21,26
6,Woody,20676,-70.0748,41.9451,2016,31,6,East,690,789,21,24
6,Woody,20677,-70.0566,41.9415,2016,31,6,East,690,841,21,26
6,Woody,20678,-70.0383,41.9377,2016,31,6,East,690,893,21,27
1,Tidal marsh,20679,-70.0223,41.9352,2016,31,6,East,687,938,21,29
6,Woody,20680,-70.0558,41.943,2016,31,6,East,684,841,21,26
7,Herbaceous,20683,-70.0763,41.9487,2016,31,6,East,678,781,21,24
6,Woody,20685,-70.0559,41.9455,2016,31,6,East,675,839,21,26
6,Woody,20686,-70.0672,41.948,2016,31,6,East,674,806,21,25
6,Woody,20687,-70.0522,41.9452,2016,31,6,East,673,849,21,26
6,Woody,20688,-70.0723,41.9497,2016,31,6,East,672,791,21,24
6,Woody,20689,-70.051,41.9461,2016,31,6,East,669,851,21,26
6,Woody,20690,-70.0545,41.9495,2016,31,6,East,659,838,20,26
6,Woody,20691,-69.9973,41.9389,2016,31,6,East,655,1000,20,30
6,Woody,20692,-70.0068,41.9431,2016,31,6,East,647,971,20,30
6,Woody,20693,-70.0287,41.9496,2016,31,6,East,640,906,20,28
6,Woody,20694,-70.0713,41.9584,2016,31,6,East,640,785,20,24
6,Woody,20696,-70.0456,41.9544,2016,31,6,East,635,857,20,26
6,Woody,20697,-70.0528,41.9564,2016,31,6,East,633,836,19,26
6,Woody,20699,-70.0485,41.9565,2016,31,6,East,630,847,19,26
6,Woody,20700,-70.0378,41.9543,2016,31,6,East,630,877,19,27
6,Woody,20701,-70.0461,41.9569,2016,31,6,East,627,853,19,26
6,Woody,20703,-70.0176,41.9518,2016,31,6,East,624,933,19,28
6,Woody,20706,-70.0624,41.9618,2016,31,6,East,621,805,19,25
6,Woody,20708,-70.0549,41.961,2016,31,6,East,618,826,19,25
6,Woody,20709,-70.0315,41.9568,2016,31,6,East,616,892,19,27
6,Woody,20711,-70.0608,41.9645,2016,31,6,East,610,806,19,25
5,Open water,20712,-70.0794,41.9686,2016,31,6,East,609,753,19,23
6,Woody,20713,-70.0288,41.9588,2016,31,6,East,607,897,19,27
6,Woody,20716,-70.0238,41.9598,2016,31,6,East,600,909,18,28
6,Woody,20718,-70.003,41.9581,2016,31,6,East,590,966,18,29
6,Woody,20721,-70.0315,41.9648,2016,31,6,East,588,884,18,27
6,Woody,20722,-70.033,41.9666,2016,31,6,East,582,878,18,27
6,Woody,20727,-70.0125,41.9651,2016,31,6,East,572,933,18,28
9,Developed-Barren,20729,-70.0752,41.9784,2016,31,6,East,571,754,18,23
6,Woody,20732,-70.0728,41.9839,2016,31,6,East,549,755,17,23
6,Woody,20733,-70.0016,41.9692,2016,31,6,East,550,958,17,29
9,Developed-Barren,20734,-70.0767,41.9847,2016,31,6,East,550,744,17,23
6,Woody,20737,-70.0598,41.9815,2016,31,6,East,549,792,17,24
1,Tidal marsh,20738,-70.0736,41.9844,2016,31,6,East,548,753,17,23
6,Woody,20739,-70.0717,41.9841,2016,31,6,East,548,758,17,23
6,Woody,20740,-70.0587,41.9814,2016,31,6,East,548,795,17,24
6,Woody,20741,-70.0697,41.9838,2016,31,6,East,548,764,17,23
9,Developed-Barren,20742,-70.0751,41.9852,2016,31,6,East,547,748,17,23
6,Woody,20743,-70.067,41.9836,2016,31,6,East,546,771,17,24
6,Woody,20745,-70.0607,41.9827,2016,31,6,East,545,788,17,24
1,Tidal marsh,20746,-70.0715,41.985,2016,31,6,East,545,758,17,23
6,Woody,20747,-70.0726,41.9853,2016,31,6,East,544,754,17,23
6,Woody,20748,-70.0644,41.9837,2016,31,6,East,544,778,17,24
7,Herbaceous,20750,-70.0775,41.9866,2016,31,6,East,543,740,17,23
1,Tidal marsh,20751,-70.0665,41.9845,2016,31,6,East,543,771,17,24
1,Tidal marsh,20752,-70.0605,41.9834,2016,31,6,East,542,788,17,24
6,Woody,20753,-70.0587,41.9831,2016,31,6,East,542,793,17,24
9,Developed-Barren,20754,-70.075,41.9865,2016,31,6,East,542,747,17,23
6,Woody,20755,-70.0619,41.9839,2016,31,6,East,541,784,17,24
1,Tidal marsh,20757,-70.0701,41.9858,2016,31,6,East,541,760,17,23
6,Woody,20758,-70.0086,41.9732,2016,31,6,East,540,936,17,29
6,Woody,20759,-70.0595,41.9841,2016,31,6,East,539,790,17,24
7,Herbaceous,20760,-70.0779,41.9879,2016,31,6,East,539,738,17,23
7,Herbaceous,20762,-70.0767,41.9881,2016,31,6,East,537,741,17,23
6,Woody,20763,-70.0694,41.9866,2016,31,6,East,537,762,17,23
6,Woody,20765,-70.07,41.9871,2016,31,6,East,536,759,17,23
9,Developed-Barren,20766,-70.0742,41.9881,2016,31,6,East,535,747,17,23
9,Developed-Barren,20767,-70.075,41.9886,2016,31,6,East,534,745,17,23
6,Woody,20768,-70.0712,41.988,2016,31,6,East,534,755,16,23
6,Woody,20769,-70.0716,41.9882,2016,31,6,East,533,754,16,23
6,Woody,20773,-70.0194,41.9781,2016,31,6,East,531,902,16,28
1,Tidal marsh,20774,-70.0734,41.9899,2016,31,6,East,528,748,16,23
6,Woody,20776,-70.0654,41.9887,2016,31,6,East,527,770,16,24
5,Open water,20778,-70.0769,41.992,2016,31,6,East,523,736,16,23
7,Herbaceous,20779,-70.0716,41.9911,2016,31,6,East,523,751,16,23
5,Open water,20781,-70.0654,41.9899,2016,31,6,East,522,769,16,24
4,Tidal flats,20782,-70.0781,41.9927,2016,31,6,East,522,732,16,22
9,Developed-Barren,20783,-70.069,41.9911,2016,31,6,East,521,758,16,23
4,Tidal flats,20784,-70.075,41.9925,2016,31,6,East,520,741,16,23
6,Woody,20785,-70.064,41.9907,2016,31,6,East,519,772,16,24
7,Herbaceous,20787,-70.0787,41.9944,2016,31,6,East,516,729,16,22
1,Tidal marsh,20788,-70.0732,41.9936,2016,31,6,East,515,744,16,23
1,Tidal marsh,20789,-70.0746,41.9939,2016,31,6,East,515,740,16,23
1,Tidal marsh,20790,-70.0715,41.9935,2016,31,6,East,514,749,16,23
1,Tidal marsh,20791,-70.0777,41.9949,2016,31,6,East,514,731,16,22
1,Tidal marsh,20792,-70.0727,41.9942,2016,31,6,East,512,745,16,23
1,Tidal marsh,20793,-70.0757,41.9948,2016,31,6,East,513,737,16,23
6,Woody,20794,-70.0664,41.9932,2016,31,6,East,511,763,16,23
1,Tidal marsh,20795,-70.0712,41.9942,2016,31,6,East,511,749,16,23
